,Tweet ID,Time,User,Tweet
845,1592870791674499072,2022-11-16 13:22:45+00:00,QomolangmaBond,"Genesis’ Crypto-Lending Unit Is Halting Customer Withdrawals in Wake of FTX Collapse - Coindesk

ANOTHER ONE"
846,1592870782753177602,2022-11-16 13:22:43+00:00,JesseLeeDow1,"Get the fuck off of @Gemini if you still can!!!!!!  

https://t.co/I7Nc3G8AXB… https://t.co/TLNNWR6JdZ"
847,1592870779196436480,2022-11-16 13:22:42+00:00,Abhin57158548,@CoinDesk @CansuBurkhalter @ashish343 @TaxBitMiles @David_Kemmerer @IBR_Imani @amitoj @koinly #METANIA if you want… https://t.co/RcgRnL8Gqm
848,1592870761462902785,2022-11-16 13:22:38+00:00,AktaiosNFTus,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
849,1592870743364481024,2022-11-16 13:22:33+00:00,jfxspy,"RT @CoinDesk: COMING UP: Join @CansuBurkhalter, @ashish343, @taxbitmiles,@David_Kemmerer, @IBR_Imani and @amitoj  on at 8 a.m. ET as we exp…"
850,1592870737744138241,2022-11-16 13:22:32+00:00,DeadPanZoom,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
851,1592870706156474368,2022-11-16 13:22:25+00:00,CoinDeskES,"Tras la quiebra de @FTX_Official, los usuarios damnificados del exchange, que enfrentan una batalla judicial para r… https://t.co/7HRJmceYDL"
852,1592870699697594368,2022-11-16 13:22:23+00:00,PatriceinMilano,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
853,1592870697311035393,2022-11-16 13:22:23+00:00,DellRuts,@CoinDesk @CansuBurkhalter @ashish343 @TaxBitMiles @David_Kemmerer @IBR_Imani @amitoj @koinly In #METANIA the commu… https://t.co/A5w9zqBQzz
854,1592870691451588610,2022-11-16 13:22:21+00:00,wsh870626,Genesis Global Trading 临时首席执行官 Derar Islim 周三在电话会议上告诉客户，其贷款部门在 FTX 崩溃后暂时暂停赎回和新贷款发放。该部门名为 Genesis Global Capital，服务机… https://t.co/TxSTwPryla
855,1592870665014587392,2022-11-16 13:22:15+00:00,markjensenmark,"RT @CoinDesk: We're live now on Spaces breaking down how future tax laws may be affected by the #FTX bankruptcy.
Come join us! 
 
Part of #…"
856,1592870659209981952,2022-11-16 13:22:13+00:00,CFrogE1,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
857,1592870649630187521,2022-11-16 13:22:11+00:00,cryptoniumXO,RT @cryptocevo: Genesis suffered major losses earlier this year due to the failure of hedge fund Three Arrows Capital (3AC). Now they're te…
858,1592870642273374208,2022-11-16 13:22:09+00:00,cheatcode_tv,GENESIS’ #CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF #FTX COLLAPSE - COINDESK https://t.co/CKjRpMOCyk
859,1592870632198328320,2022-11-16 13:22:07+00:00,WealthEquation,"BREAKING NEWS

Genesis’ Crypto-Lending Unit Is Halting Customer Withdrawals - Coindesk

""Importantly, this decision… https://t.co/0YFshYqIhA"
860,1592870623721979904,2022-11-16 13:22:05+00:00,0xApple_27sr,Genesis’ Crypto-Lending Unit Is Halting Customer Withdrawals in Wake of FTX Collapse  https://t.co/Gm9RAdhUAx
861,1592870617715380224,2022-11-16 13:22:04+00:00,acryptonaut,"Another week, another day, another one. 

#CryptoNews #Crypto https://t.co/u6urS6EkFA"
862,1592870610358906881,2022-11-16 13:22:02+00:00,Shinigami2077,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
863,1592870598027644933,2022-11-16 13:21:59+00:00,Paulbaer89,RT @DeItaone: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
864,1592870595133583362,2022-11-16 13:21:58+00:00,web3degen,"RT @adamscochran: Genesis seems dead in the water. Halting all withdraws per Coindesk.

Big things starting to unwind here.

Holy shit,"
865,1592870590595358722,2022-11-16 13:21:57+00:00,Theknifecatcha,Another one bites the dust #BTC #contagion #SBF_FTX https://t.co/12m2Nns4OV
866,1592870582605185025,2022-11-16 13:21:55+00:00,XrpLink,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
867,1592870578322821122,2022-11-16 13:21:54+00:00,BenjaminFlesch,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
868,1592870575642271744,2022-11-16 13:21:53+00:00,CryptoeconRyan,"#Crypto contagion continues...

But, it is important to remember in these tough times the problems are due to the d… https://t.co/bjzhcQ4s5F"
869,1592870566356484097,2022-11-16 13:21:51+00:00,JacksonYHuang,RT @Investingcom: *GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK https://t.co/irF9ygYpT0
870,1592870562573217793,2022-11-16 13:21:50+00:00,majkravanja,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
871,1592870560740298752,2022-11-16 13:21:50+00:00,Alfayez_10,RT @CoinDesk: JUST IN: The lending arm of @GenesisTrading plans to halt customer withdrawals. The unit discussed the matter with its instit…
872,1592870553026629632,2022-11-16 13:21:48+00:00,IcarusOfA,@CoinDesk @GenesisTrading @NelWang https://t.co/C2Vsv7UwdG
873,1592870552418803712,2022-11-16 13:21:48+00:00,mredu000,"RT @cryptomoon631: #Genesis’ Crypto-Lending Unit Is Halting #Customer #Withdrawals in Wake of #FTX Collapse

Source:
https://t.co/z4uA5B24gh"
874,1592870545963778048,2022-11-16 13:21:46+00:00,TdrMaHDI,RT @cryptocevo: Genesis suffered major losses earlier this year due to the failure of hedge fund Three Arrows Capital (3AC). Now they're te…
875,1592870534806896642,2022-11-16 13:21:44+00:00,DntMyboy,RT @cryptocevo: Genesis suffered major losses earlier this year due to the failure of hedge fund Three Arrows Capital (3AC). Now they're te…
876,1592870522781847553,2022-11-16 13:21:41+00:00,Corgil_,RT @DeItaone: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
877,1592870520269463553,2022-11-16 13:21:40+00:00,gckaloudis,Anyone question CoinDesk's editorial independence anymore?
878,1592870515042942976,2022-11-16 13:21:39+00:00,Crypto_Ustad_,"Yatırım platformu Genesis'in kripto kredi birimi, para çekme işlemlerini durdurduğunu açıkladı. 

Kaynak https://t.co/zTFWbfjkw0"
879,1592870506994470918,2022-11-16 13:21:37+00:00,Arjun_eth,"RT @Tree_of_Alpha: Genesis’ Crypto-Lending Unit Is Halting Customer Withdrawals in Wake of FTX Collapse - Coindesk

""Importantly, this deci…"
880,1592870491546873858,2022-11-16 13:21:33+00:00,pb_invester,RT @CoinDesk: JUST IN: The lending arm of @GenesisTrading plans to halt customer withdrawals. The unit discussed the matter with its instit…
881,1592870469396353025,2022-11-16 13:21:28+00:00,stkchedda,RT @DeItaone: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
882,1592870467156992001,2022-11-16 13:21:28+00:00,cryptocevo,Genesis suffered major losses earlier this year due to the failure of hedge fund Three Arrows Capital (3AC). Now th… https://t.co/LBCDvnRppA
883,1592870465458298880,2022-11-16 13:21:27+00:00,DigiDragos,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
884,1592870463675727873,2022-11-16 13:21:27+00:00,TaZeTheGod,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
885,1592870457157439488,2022-11-16 13:21:25+00:00,dirkcryptodiggy,"Not good

https://t.co/LAgc7GOj1q"
886,1592870450975363074,2022-11-16 13:21:24+00:00,GOHTGO,RT @DeItaone: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
887,1592870446416166912,2022-11-16 13:21:23+00:00,Kevin_Paterso,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
888,1592870437633286146,2022-11-16 13:21:21+00:00,Kikinienko,"RT @MoneyRadar_FR: 🚨ALERTE - GENESIS suspend les retraits de ses clients

L'unité, connue sous le nom de Genesis Global Capital, sert une b…"
889,1592870436458545153,2022-11-16 13:21:20+00:00,ChyeEdwin,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
890,1592870433552240641,2022-11-16 13:21:20+00:00,Emil_Slazak,RT @Investingcom: *GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK https://t.co/irF9ygYpT0
891,1592870433204109312,2022-11-16 13:21:20+00:00,Bourne1987jason,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
892,1592870431840960513,2022-11-16 13:21:19+00:00,Abhin57158548,@CoinDesk @GenesisTrading @NelWang #METANIA fully comfortable project to all crypto newbies.
893,1592870416171008002,2022-11-16 13:21:15+00:00,ccombercat,"Le Crippo valute non se la passano bene...vero...😏😏😏
https://t.co/iahr6v6cti https://t.co/lkkp61EORH"
894,1592870409493688320,2022-11-16 13:21:14+00:00,luna_lover69,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
895,1592870399427375105,2022-11-16 13:21:11+00:00,JangTheKing1,"RT @adamscochran: Genesis seems dead in the water. Halting all withdraws per Coindesk.

Big things starting to unwind here.

Holy shit,"
896,1592870394608111618,2022-11-16 13:21:10+00:00,CraperHandi,@CoinDesk @GenesisTrading @NelWang #METANIA trust me and come with me
897,1592870392334798848,2022-11-16 13:21:10+00:00,jfxspy,"@CoinDesk @GenesisTrading @NelWang #METANIA the real gem to all, bullish 1000x"
898,1592870381999730688,2022-11-16 13:21:07+00:00,moeadham,@CoinDesk @GenesisTrading @NelWang https://t.co/TMqrZfryAc
899,1592870377046544385,2022-11-16 13:21:06+00:00,Natalieautomata,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
900,1592870375708594176,2022-11-16 13:21:06+00:00,TheBedrock1911,RT @Investingcom: *GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK https://t.co/irF9ygYpT0
901,1592870369173467137,2022-11-16 13:21:04+00:00,1918forever,RT @Investingcom: *GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK https://t.co/irF9ygYpT0
902,1592870359451439104,2022-11-16 13:21:02+00:00,BoredClint,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
903,1592870343638945792,2022-11-16 13:20:58+00:00,cryptomoon631,"#Genesis’ Crypto-Lending Unit Is Halting #Customer #Withdrawals in Wake of #FTX Collapse

Source:
https://t.co/z4uA5B24gh"
904,1592870332964405248,2022-11-16 13:20:56+00:00,BlockityChain,"RT @Tree_of_Alpha: Genesis’ Crypto-Lending Unit Is Halting Customer Withdrawals in Wake of FTX Collapse - Coindesk

""Importantly, this deci…"
905,1592870328690085888,2022-11-16 13:20:55+00:00,re_tweet,Another one https://t.co/mpo583PlOq
906,1592870324512894977,2022-11-16 13:20:54+00:00,UTIBry,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
907,1592870322113769474,2022-11-16 13:20:53+00:00,DellRuts,@CoinDesk @GenesisTrading @NelWang Check #METANIA something big is going to happen to the moon
908,1592870311703490560,2022-11-16 13:20:51+00:00,TheGodMarket,RT @Investingcom: *GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK https://t.co/irF9ygYpT0
909,1592870309627297793,2022-11-16 13:20:50+00:00,The_Decision1,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
910,1592870303079845889,2022-11-16 13:20:49+00:00,RealShowstopper,RT @Investingcom: *GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK https://t.co/irF9ygYpT0
911,1592870288307679232,2022-11-16 13:20:45+00:00,gajohr,RT @Investingcom: *GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK https://t.co/irF9ygYpT0
912,1592870287334592513,2022-11-16 13:20:45+00:00,PatriceinMilano,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
913,1592870284742492160,2022-11-16 13:20:44+00:00,jfxspy,RT @CoinDesk: JUST IN: The lending arm of @GenesisTrading plans to halt customer withdrawals. The unit discussed the matter with its instit…
914,1592870279864541184,2022-11-16 13:20:43+00:00,ivvliberty,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
915,1592870279470276608,2022-11-16 13:20:43+00:00,KgobisiD,RT @ThinkingCrypto1: 😬😬😬
916,1592870276576210944,2022-11-16 13:20:42+00:00,Selfmade033,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
917,1592870272818114561,2022-11-16 13:20:41+00:00,BearNakedCrypto,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
918,1592870258133573634,2022-11-16 13:20:38+00:00,Moonshine452,RT @Investingcom: *GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK https://t.co/irF9ygYpT0
919,1592870257114632192,2022-11-16 13:20:38+00:00,CyrptoIsFuture,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
920,1592870255810207746,2022-11-16 13:20:37+00:00,PSuiteNetwork,Bitcoin mining hosting and brokerage services firm Compass Mining will place 27 megawatts (MW) worth of bitcoin min… https://t.co/es8ccJIKpY
921,1592870254845530113,2022-11-16 13:20:37+00:00,unforkablestate,"@0xfyi @CoinDesk @0xLordAlpha @GenesisTrading @NelWang Genesis is not an exchange, its a lending desk

They explici… https://t.co/SHgXbRuxVr"
922,1592870252614148096,2022-11-16 13:20:36+00:00,frankwasfrank,📰 GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE – COINDESK https://t.co/Pafhlh3iVV #news #retweet
923,1592870252475731968,2022-11-16 13:20:36+00:00,FarinoRoy,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
924,1592870242862379011,2022-11-16 13:20:34+00:00,Geestro_HODL,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
925,1592870236621279232,2022-11-16 13:20:33+00:00,hermaion2014,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
926,1592870231093149698,2022-11-16 13:20:31+00:00,KammiGerald,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
927,1592870206141235201,2022-11-16 13:20:25+00:00,Cannibal420,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
928,1592870204740337667,2022-11-16 13:20:25+00:00,ekius37,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
929,1592870196179800064,2022-11-16 13:20:23+00:00,Manny_SandhuEJ,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
930,1592870190140002307,2022-11-16 13:20:22+00:00,crypto_miner0,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
931,1592870189242413059,2022-11-16 13:20:21+00:00,Investingcom,*GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK https://t.co/irF9ygYpT0
932,1592870186847457280,2022-11-16 13:20:21+00:00,Leveluptrading,RT @DeItaone: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
933,1592870178194608135,2022-11-16 13:20:19+00:00,Mysterybuzu,https://t.co/I79k1LODSK
934,1592870168941981698,2022-11-16 13:20:17+00:00,AnnStehn,"RT @Tree_of_Alpha: Genesis’ Crypto-Lending Unit Is Halting Customer Withdrawals in Wake of FTX Collapse - Coindesk

""Importantly, this deci…"
935,1592870152596385792,2022-11-16 13:20:13+00:00,ian_simpson80,"Can you confirm this @fintechfrank or others?

https://t.co/JmUVu4uvqS

@CoinDesk @Blockworks_ @TheBlock__"
936,1592870146687012866,2022-11-16 13:20:11+00:00,gaumapuDogecoin,RT @LUNCDAO: @cobie @BanklessHQ @Bitboy_Crypto @TheCryptoLark @CoinDesk @IOHK_Charles @VitalikButerin @ErikVoorhees @asparagoid @bull_bnb @…
937,1592870138847678470,2022-11-16 13:20:09+00:00,SolBulletin,🚨BREAKING NEWS: CRYPTO-LENDER GENESIS HAS STOPPED WITHDRAWALS - COINDESK
938,1592870133856612353,2022-11-16 13:20:08+00:00,MoMnyMoFreedom,"RT @Tree_of_Alpha: Genesis’ Crypto-Lending Unit Is Halting Customer Withdrawals in Wake of FTX Collapse - Coindesk

""Importantly, this deci…"
939,1592870132426375168,2022-11-16 13:20:08+00:00,HodlXMooN,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
940,1592870113581346816,2022-11-16 13:20:03+00:00,Ethan_Cohen07,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
941,1592870112331464704,2022-11-16 13:20:03+00:00,wisewide_spring,RT @FirstSquawk: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
942,1592870104337121281,2022-11-16 13:20:01+00:00,XAVIERMOREL15,RT @FirstSquawk: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
943,1592870099899150341,2022-11-16 13:20:00+00:00,Arthur46805,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
944,1592870098641252353,2022-11-16 13:20:00+00:00,SteveSaleeba,@readDanwrite Right. Gemini lends customer funds to Genesis with permission. https://t.co/DISIOX41dt
945,1592870085772816384,2022-11-16 13:19:57+00:00,hilifeape,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
946,1592870071978053634,2022-11-16 13:19:53+00:00,sushihedger,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
947,1592870070132559874,2022-11-16 13:19:53+00:00,Qkusa1,RT @DeItaone: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
948,1592870058560479232,2022-11-16 13:19:50+00:00,T3h_l337,"RT @Tree_of_Alpha: Genesis’ Crypto-Lending Unit Is Halting Customer Withdrawals in Wake of FTX Collapse - Coindesk

""Importantly, this deci…"
949,1592870054617812992,2022-11-16 13:19:49+00:00,djFluffyCoco,RT @DeItaone: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
950,1592870053615390720,2022-11-16 13:19:49+00:00,icuke,3/n @GenesisTrading 的借贷业务已暂停取款。理由是流动性不足。 它的影响非常大，对手方太多了，很可能导致更多的机构受到冲击。早在FTX暴雷前的10月3号，@Grayscale 终止了和 GenesisTradin… https://t.co/lTVm8lMOtQ
951,1592870043096080385,2022-11-16 13:19:47+00:00,jaydomadiya0207,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
952,1592870038473961475,2022-11-16 13:19:45+00:00,teslapowerrol,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
953,1592870027866173441,2022-11-16 13:19:43+00:00,JangTheKing1,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
954,1592870025786183680,2022-11-16 13:19:42+00:00,JesseWi01057379,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
955,1592870022313312256,2022-11-16 13:19:42+00:00,HugeBOliver,"RT @Tree_of_Alpha: Genesis’ Crypto-Lending Unit Is Halting Customer Withdrawals in Wake of FTX Collapse - Coindesk

""Importantly, this deci…"
956,1592870014360883201,2022-11-16 13:19:40+00:00,JangTheKing1,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
957,1592870012125343745,2022-11-16 13:19:39+00:00,FintwitPulse,⚠️ BRIEF-Genesis' Crypto-Lending Unit Is Halting Customer Withdrawals In Wake Of FTX Collapse : Coindesk
958,1592869989878747137,2022-11-16 13:19:34+00:00,PandaFam4Real,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
959,1592869984417755137,2022-11-16 13:19:33+00:00,Halodave12,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
960,1592869982568079366,2022-11-16 13:19:32+00:00,elmeister_,"RT @adamscochran: Genesis seems dead in the water. Halting all withdraws per Coindesk.

Big things starting to unwind here.

Holy shit,"
961,1592869967174565891,2022-11-16 13:19:28+00:00,levi_alterman,"Holy shit Genesis insolvent too. 

contagioooooon https://t.co/2z64ddoC1b"
962,1592869966856216579,2022-11-16 13:19:28+00:00,CryptoEmy77,@Tree_of_Alpha They were probably trying to recall loans from Alameda following the coindesk article and obviously… https://t.co/0TWmYqZhme
963,1592869958434054145,2022-11-16 13:19:26+00:00,AllanJackob,"NFT-Linked Sandals Worn by Steve Jobs Sell for $218,000
https://t.co/HKnqMWajlm
#nft #web3 #Apple #NFTCommunity #news"
964,1592869912250183683,2022-11-16 13:19:15+00:00,SBFMEMES,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
965,1592869901500571650,2022-11-16 13:19:13+00:00,JangTheKing1,"RT @Tree_of_Alpha: Genesis’ Crypto-Lending Unit Is Halting Customer Withdrawals in Wake of FTX Collapse - Coindesk

""Importantly, this deci…"
966,1592869892935811073,2022-11-16 13:19:11+00:00,J8hnD8e,RT @DeItaone: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
967,1592869892935798784,2022-11-16 13:19:11+00:00,afczucc,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
968,1592869887504154625,2022-11-16 13:19:09+00:00,ponzoisgood,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
969,1592869882743652353,2022-11-16 13:19:08+00:00,AvialexisVI,RT @DeItaone: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
970,1592869882479382528,2022-11-16 13:19:08+00:00,TikoTraders,https://t.co/LS7GGfchgE
971,1592869880625520640,2022-11-16 13:19:08+00:00,tokenomacs,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
972,1592869869464477696,2022-11-16 13:19:05+00:00,Lucario54205279,"RT @Tree_of_Alpha: Genesis’ Crypto-Lending Unit Is Halting Customer Withdrawals in Wake of FTX Collapse - Coindesk

""Importantly, this deci…"
973,1592869864632619008,2022-11-16 13:19:04+00:00,AndreFou,RT @LUNCDAO: @cobie @BanklessHQ @Bitboy_Crypto @TheCryptoLark @CoinDesk @IOHK_Charles @VitalikButerin @ErikVoorhees @asparagoid @bull_bnb @…
974,1592869864397578246,2022-11-16 13:19:04+00:00,MichaelAUAG,RT @DebraG_Robins: https://t.co/Fg8L1uadZF
975,1592869845900886016,2022-11-16 13:19:00+00:00,relentless_pwn,RT @CoinDesk: JUST IN: The lending arm of @GenesisTrading plans to halt customer withdrawals. The unit discussed the matter with its instit…
976,1592869844709298176,2022-11-16 13:18:59+00:00,papacapital1,"RT @adamscochran: Genesis seems dead in the water. Halting all withdraws per Coindesk.

Big things starting to unwind here.

Holy shit,"
977,1592869843807899651,2022-11-16 13:18:59+00:00,DominiqueLaver5,"@MiningTk Hum...au moins, il n'y a pas de raz de marée sous nos cieux. Par contre, sur les cryptos, y a 1 truc qui… https://t.co/i2ofYbUT78"
978,1592869838204338176,2022-11-16 13:18:58+00:00,ThomasPHolland,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
979,1592869822597328900,2022-11-16 13:18:54+00:00,ejibaz,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
980,1592869810492575746,2022-11-16 13:18:51+00:00,w4gm1fr3n,@9dot999 @CoinDesk @GenesisTrading @NelWang more like https://t.co/VaAE4qRkBH
981,1592869805883019264,2022-11-16 13:18:50+00:00,alejandrafa2014,RT @DeItaone: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
982,1592869796827529217,2022-11-16 13:18:48+00:00,simianderiv,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
983,1592869788334030848,2022-11-16 13:18:46+00:00,sunilraju1,RT @DeItaone: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
984,1592869785091846144,2022-11-16 13:18:45+00:00,ChrisKaczenski,RT @DeItaone: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
985,1592869778984931330,2022-11-16 13:18:44+00:00,Muriithi_Kabogo,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
986,1592869764032253955,2022-11-16 13:18:40+00:00,0xCre,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
987,1592869756251406343,2022-11-16 13:18:38+00:00,StrideVladshad,"RT @CoinDesk: We're live now on Spaces breaking down how future tax laws may be affected by the #FTX bankruptcy.
Come join us! 
 
Part of #…"
988,1592869755337465859,2022-11-16 13:18:38+00:00,calimelange,https://t.co/cGTmnAnIFV
989,1592869754662187010,2022-11-16 13:18:38+00:00,cryptochangedm1,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
990,1592869748689502209,2022-11-16 13:18:36+00:00,raxaeth,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
